REGION_ID,REGION_NAME,CITY_ID,CITY_NAME,CLUSTER_ID,CLUSTER_NAME,RECORD_DATE,FACILITY_SERIAL,FACILITY_NAME_EN,FACILITY_NAME_AR,FACILITY_NAME_ABBR,SOURCE_SECTION_NO,SECTION_CODE,SOURCE_SECTION_NAME_EN,SOURCE_SECTION_NAME_AR,MAPPED_SECTION_NO,MAPPED_SECTION_NAME_CODE,MAPPED_SECTION_NAME_EN,MAPPED_SECTION_NAME_AR,MAPPED_SECTION_GENDER_CODE,MAPPED_SECTION_GENDER_EN,MAPPED_SECTION_GENDER_AR,MAPPED_SECTION_CATEGORY_CODE,MAPPED_SECTION_CATEGORY_EN,MAPPED_SECTION_CATEGORY_AR,MAPPED_SECTION_CARE_TYPE_CODE,MAPPED_SECTION_CARE_TYPE_EN,MAPPED_SECTION_CARE_TYPE_AR,MAPPED_SECTION_AGE_CODE,MAPPED_SECTION_AGE_EN,MAPPED_SECTION_AGE_AR,ROOM_NO,ROOM_CODE,SOURCE_ISOLATION_TYPE_CODE,SOURCE_ISOLATION_TYPE_EN,SOURCE_ISOLATION_TYPE_AR,MAPPED_ISOLATION_TYPE_CODE,MAPPED_ISOLATION_TYPE_EN,MAPPED_ISOLATION_TYPE_AR,BED_NO,BED_CODE,SOURCE_BED_STATUS,SOURCE_BED_STATUS_EN,SOURCE_BED_STATUS_AR,MAPPED_BED_STATUS,MAPPED_BED_STATUS_EN,MAPPED_BED_STATUS_AR,SECTOR_ID,SECTOR_NAME
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,42,42,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,43,43,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,44,44,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,45,45,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,46,46,103607,Negative,Negative,50,Negative,Negative,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/26/2024 15:28:00,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,30,30,,,,,,,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/26/2024 15:32:34,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,31,31,,,,,,,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/12/2024 08:44:27,1,Alnoor,النور,NSH,311,311,Female Neurosurgery,جراحة مخ وأعصاب نساء,25,60,Neurosurgery,Neurosurgery,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,330,330,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/03/2024 02:31:11,1,Alnoor,النور,NSH,311,311,Female Neurosurgery,جراحة مخ وأعصاب نساء,25,60,Neurosurgery,Neurosurgery,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,330,330,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 14:51:26,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,425,425,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 14:40:56,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,425,425,,,,,,,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/12/2024 12:37:44,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,425,425,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 21:20:09,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,425,425,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/03/2024 19:27:30,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,426,426,,,,,,,4,4,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,426,426,,,,,,,5,5,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/06/2024 14:08:21,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,426,426,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/12/2024 06:14:26,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,426,426,,,,,,,2,2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 16:26:13,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,426,426,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,428,428,,,,,,,5,5,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 01:24:09,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,428,428,,,,,,,2,2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 17:54:43,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,428,428,,,,,,,1,1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/28/2024 15:00:28,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,428,428,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/11/2024 00:34:57,1,Alnoor,النور,NSH,5568,5568,Male Medical (A),باطنة رجال (أ),1,38,Medical,Medical,28,Male,Male,31,Medical,Medical,37,Normal,Normal,35,All,All,428,428,,,,,,,4,4,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/08/2024 10:12:27,1,Alnoor,النور,NSH,306,306,Female Ortho,عظام نساء,14,61,Ortho,Ortho,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,343,343,,,,,,,5,5,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 19:32:33,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,437,437,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 20:02:09,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,437,437,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/11/2024 13:00:56,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,437,437,,,,,,,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 11:48:40,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,437,437,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,430,430,,,,,,,5,5,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/08/2024 13:45:27,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,430,430,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/06/2024 16:26:04,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,430,430,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 12:32:06,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,430,430,,,,,,,1,1,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/11/2024 03:14:05,1,Alnoor,النور,NSH,5574,5574,Female Medical (A),باطنة نساء (أ),2,38,Medical,Medical,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,430,430,,,,,,,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 18:45:25,1,Alnoor,النور,NSH,5573,5573,Female Ent,انف واذن وحنجرة نساء,8,57,ENT,ENT,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,340,340,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 02:20:19,1,Alnoor,النور,NSH,5573,5573,Female Ent,انف واذن وحنجرة نساء,8,57,ENT,ENT,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,340,340,,,,,,,2,2,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 02:26:09,1,Alnoor,النور,NSH,5573,5573,Female Ent,انف واذن وحنجرة نساء,8,57,ENT,ENT,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,340,340,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/09/2024 18:03:41,1,Alnoor,النور,NSH,5573,5573,Female Ent,انف واذن وحنجرة نساء,8,57,ENT,ENT,29,Female,Female,32,Surgical,Surgical,37,Normal,Normal,35,All,All,340,340,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 05:32:51,1,Alnoor,النور,NSH,5588,5588,Male Maxillo-Facial Surgery,جراحة وجه وفكين -رجال,11,67,Maxillo-Facial Surgery,Maxillo-Facial Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,306,306,,,,,,,5,5,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 10:57:50,1,Alnoor,النور,NSH,319,319,Male Vascular Surgery,جراحة الأوعية الدموية رجال,32,65,Vascular Surgery,Vascular Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,305,305,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,32,32,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,33,33,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/26/2024 15:32:34,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,34,34,,,,,,,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/26/2024 15:32:34,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,35,35,,,,,,,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/26/2024 15:32:34,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,36,36,,,,,,,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/26/2024 15:34:07,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,37,37,,,,,,,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,39,39,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,40,40,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,41,41,103605,Single,مفردة,52,Single,Single,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,6039,6039,General Icu,عناية مركزه عامة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,48,48,103607,Negative,Negative,50,Negative,Negative,1,1,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/11/2024 09:18:30,1,Alnoor,النور,NSH,306,306,Female Ortho,عظام نساء,14,61,Ortho,Ortho,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,343,343,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 21:05:09,1,Alnoor,النور,NSH,306,306,Female Ortho,عظام نساء,14,61,Ortho,Ortho,29,Female,Female,31,Medical,Medical,37,Normal,Normal,35,All,All,343,343,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/03/2024 13:54:49,1,Alnoor,النور,NSH,6037,6037,Medical ICU,عناية مركزة باطنة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,19,19,103607,Negative,Negative,50,Negative,Negative,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/06/2024 12:26:50,1,Alnoor,النور,NSH,6037,6037,Medical ICU,عناية مركزة باطنة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,21,21,103607,Negative,Negative,50,Negative,Negative,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 20:29:32,1,Alnoor,النور,NSH,6037,6037,Medical ICU,عناية مركزة باطنة,22,66,ICU,ICU,30,All,All,31,Medical,Medical,36,Intensive Care,Intensive Care,35,All,All,24,24,103607,Negative,Negative,50,Negative,Negative,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/12/2024 21:55:43,1,Alnoor,النور,NSH,319,319,Male Vascular Surgery,جراحة الأوعية الدموية رجال,32,65,Vascular Surgery,Vascular Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,305,305,,,,,,,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 22:03:58,1,Alnoor,النور,NSH,319,319,Male Vascular Surgery,جراحة الأوعية الدموية رجال,32,65,Vascular Surgery,Vascular Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,305,305,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/10/2024 22:21:35,1,Alnoor,النور,NSH,319,319,Male Vascular Surgery,جراحة الأوعية الدموية رجال,32,65,Vascular Surgery,Vascular Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,305,305,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,319,319,Male Vascular Surgery,جراحة الأوعية الدموية رجال,32,65,Vascular Surgery,Vascular Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,305,305,,,,,,,5,5,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,319,319,Male Vascular Surgery,جراحة الأوعية الدموية رجال,32,65,Vascular Surgery,Vascular Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,309,309,,,,,,,2,2,4,Manpower Shortage,نقص قوى عاملة,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 19:24:39,1,Alnoor,النور,NSH,319,319,Male Vascular Surgery,جراحة الأوعية الدموية رجال,32,65,Vascular Surgery,Vascular Surgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,309,309,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 21:39:39,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,325,325,,,,,,,5,5,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/12/2024 09:23:14,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,325,325,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/13/2024 20:47:31,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,325,325,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/05/2024 02:35:44,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,325,325,,,,,,,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/11/2024 10:57:43,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,325,325,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/10/2024 19:06:30,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,321,321,,,,,,,5,5,1,Vacant,فارغة,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/07/2024 07:05:41,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,321,321,,,,,,,1,1,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/14/2024 20:12:39,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,321,321,,,,,,,2,2,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/09/2024 02:28:08,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,321,321,,,,,,,3,3,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/12/2024 02:53:26,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,321,321,,,,,,,4,4,2,Occupied,مشغولة,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,09/12/2024 09:09:37,1,Alnoor,النور,NSH,312,312,Male Neurosurgery,مخ واعصاب رجال,24,60,Neurosurgery,Neurosurgery,28,Male,Male,32,Surgical,Surgical,37,Normal,Normal,35,All,All,454,1,,,,,,,1,1,6,Out of Orders,خارج الخدمه,49,Closed,Closed,2,Western Sector
